index,accident_id,ST_CASE,VE_TOTAL,VE_FORMS,PEDS,PERSONS,COUNTY,county_name,CITY,city_name,DAY,MONTH,YEAR,HOUR,MINUTE,NHS,FUNC_SYS,func_sys_lit,ROAD_FNC,road_fnc_lit,RD_OWNER,rd_owner_lit,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,SP_JUR,sp_jur_lit,HARM_EV,harm_ev_lit,MAN_COLL,man_coll_lit,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,lgt_cond_lit,WEATHER,weather_lit,SCH_BUS,CF1,CF2,CF3,cf1_lit,cf2_lit,cf3_lit,FATALS,A_INTER,a_inter_lit,A_ROADFC,a_road_fc_lit,A_TOD,a_tod_lit,A_DOW,a_dow_lit,A_LT,a_lt_lit,A_SPCRA,a_spcra_lit,A_PED,a_ped_lit,A_PED_F,a_ped_f_lit,A_PEDAL,a_pedal_lit,A_PEDAL_F,a_pedal_f_lit,A_POLPUR,a_polour_lit,A_POSBAC,a_posbac_lit,A_DIST,a_dist_lit,A_DROWSY,a_drowsy_lit,INDIAN_RES,indian_res_lit
168,2012040357,40357,1,1,0,1,21,PINAL,0,NONE LISTED,10,6,2012,3,9,0,,.,6.0,Rural-Local Road or Street,,.,BARNES RD,,32.92290556,-111.98615278,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
169,2012040358,40358,1,1,0,1,5,COCONINO,0,NONE LISTED,10,6,2012,12,43,0,,.,4.0,Rural-Major Collector,,.,US-180,,35.42760556,-111.75970556,0,No Special Jurisdiction,11,Live Animal,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
170,2012040360,40360,1,1,0,1,7,GILA,0,NONE LISTED,2,7,2012,18,26,0,,.,6.0,Rural-Local Road or Street,,.,FOREST RD 906,,33.36222222,-110.87527778,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,6,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
171,2012040361,40361,1,1,1,1,27,YUMA,620,YUMA,2,7,2012,20,44,0,,.,14.0,Urban-Minor Arterial,,.,24TH ST,,32.683925,-114.63019444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
172,2012040362,40362,1,1,1,1,27,YUMA,620,YUMA,3,7,2012,4,21,0,,.,14.0,Urban-Minor Arterial,,.,24TH ST,,32.68382222,-114.66584722,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
173,2012040363,40363,1,1,0,2,13,MARICOPA,190,GILBERT,4,7,2012,22,25,0,,.,16.0,Urban-Local Road or Street,,.,SAN TAN VILLAGE PKWY,,33.32095833,-111.743,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,3,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,2,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
174,2012040366,40366,2,2,0,6,19,PIMA,530,TUCSON,5,7,2012,1,57,0,,.,14.0,Urban-Minor Arterial,,.,5TH ST,COLUMBUS BLVD,32.22884722,-110.90115278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,3,Dark - Lighted,10,Cloudy,No,20,0,0,Police Pursuit Involved,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Police Pursuit Involved Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
175,2012040367,40367,1,1,1,4,19,PIMA,530,TUCSON,5,7,2012,22,2,0,,.,14.0,Urban-Minor Arterial,,.,VALENCIA RD,,32.13371667,-110.99917778,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
176,2012040370,40370,1,1,0,1,19,PIMA,530,TUCSON,16,7,2012,16,22,0,,.,16.0,Urban-Local Road or Street,,.,PALO VERDE RD,,32.15904444,-110.91761111,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,1,18,1,0,3,1,Daylight,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
177,2012040373,40373,1,1,0,3,1,APACHE,0,NONE LISTED,21,7,2012,17,20,0,,.,3.0,Rural-Minor Arterial,,.,US-180,,34.21066944,-109.33048333,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,1,Involving a Distracted Driver,2,Other Crash,1,Tribal Lands
178,2012040376,40376,2,2,0,3,13,MARICOPA,490,TEMPE,22,7,2012,15,6,0,,.,14.0,Urban-Minor Arterial,,.,SOUTHERN AVE,,33.39287222,-111.95223611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
179,2012040377,40377,1,1,0,2,11,GREENLEE,0,NONE LISTED,22,7,2012,16,0,0,,.,5.0,Rural-Minor Collector,,.,SR-78,,33.08846667,-109.07901667,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,6,1,Daylight,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
180,2012040379,40379,3,3,0,4,19,PIMA,0,NONE LISTED,24,7,2012,21,21,0,,.,16.0,Urban-Local Road or Street,,.,PALO VERDE RD,IRVINGTON RD,32.16319722,-110.91763333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
181,2012040385,40385,2,1,0,1,27,YUMA,0,NONE LISTED,30,7,2012,0,35,0,,.,16.0,Urban-Local Road or Street,,.,MESA AVE,,32.66060556,-114.46952778,0,No Special Jurisdiction,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,7,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
182,2012040389,40389,1,1,0,2,21,PINAL,160,ELOY,3,6,2012,1,1,0,,.,6.0,Rural-Local Road or Street,,.,ESTRELLA RD,,32.75212222,-111.60251667,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
183,2012040390,40390,1,1,1,4,17,NAVAJO,0,NONE LISTED,3,6,2012,21,13,0,,.,5.0,Rural-Minor Collector,,.,BIA 55,,33.79907778,-109.93785,3,Indian Reservation,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,6,Dark - Unknown Lighting,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
184,2012040392,40392,2,2,0,3,17,NAVAJO,0,NONE LISTED,5,6,2012,99,99,0,,.,4.0,Rural-Major Collector,,.,SR-87,,35.43178333,-110.42541944,3,Indian Reservation,12,Motor Vehicle In-Transport,99,Unknown,0,1,1,0,1,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,3,Unknown,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
185,2012040394,40394,1,1,1,1,5,COCONINO,0,NONE LISTED,16,6,2012,99,99,0,,.,4.0,Rural-Major Collector,,.,SR-98,,99.9999,999.9999,3,Indian Reservation,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,99,9,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,3,Unknown,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
186,2012040396,40396,1,1,0,2,13,MARICOPA,370,PHOENIX,16,6,2012,1,25,0,,.,16.0,Urban-Local Road or Street,,.,LONE CACTUS RD,,99.9999,999.9999,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,6,Dark - Unknown Lighting,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
187,2012040397,40397,3,3,0,6,13,MARICOPA,370,PHOENIX,16,6,2012,13,49,0,,.,14.0,Urban-Minor Arterial,,.,59TH AVE,,33.45718889,-112.18648889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,8,1,0,11,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
188,2012040398,40398,2,2,0,9,21,PINAL,0,NONE LISTED,17,6,2012,8,37,0,,.,3.0,Rural-Minor Arterial,,.,SR-87,RIVER RD,33.10307778,-111.71325556,3,Indian Reservation,12,Motor Vehicle In-Transport,99,Unknown,0,2,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,2,2,Non-Interstate,4,Minor arterial,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
189,2012040399,40399,1,1,0,1,1,APACHE,0,NONE LISTED,17,6,2012,2,50,0,,.,6.0,Rural-Local Road or Street,,.,BIA 4,,99.9999,999.9999,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,99,9,0,99,6,Dark - Unknown Lighting,99,Unknown,No,99,99,99,Unknown,Unknown,Unknown,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
190,2012040401,40401,1,1,0,1,13,MARICOPA,370,PHOENIX,24,6,2012,17,38,0,,.,16.0,Urban-Local Road or Street,,.,15TH AVE,VINEYARD RD,33.38479167,-112.09052778,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,3,3,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
191,2012040402,40402,1,1,0,1,1,APACHE,0,NONE LISTED,25,6,2012,19,44,0,,.,4.0,Rural-Major Collector,,.,BIA 12,,36.41317222,-109.27279167,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,98,8,0,98,8,Not Reported,98,Not Reported,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
192,2012040403,40403,2,2,0,2,13,MARICOPA,370,PHOENIX,25,6,2012,6,47,0,,.,14.0,Urban-Minor Arterial,,.,NORTHERN AVE,,33.55303611,-112.05690278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,8,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
193,2012040406,40406,1,1,0,1,17,NAVAJO,0,NONE LISTED,28,6,2012,18,42,0,,.,6.0,Rural-Local Road or Street,,.,LONE PINE DAM RD,,34.31056944,-110.10588611,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
194,2012040408,40408,4,4,0,5,13,MARICOPA,370,PHOENIX,5,6,2012,20,59,0,,.,14.0,Urban-Minor Arterial,,.,43RD AVE,,33.50766111,-112.15161111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,9,Rear-to-Side,0,8,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
195,2012040410,40410,1,1,0,1,13,MARICOPA,0,NONE LISTED,12,7,2012,21,28,0,,.,6.0,Rural-Local Road or Street,,.,CASTLE HOT SPRINGS RD,CASTLE CREEK DR,33.90813611,-112.3232,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,3,3,0,4,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
196,2012040411,40411,2,2,0,5,13,MARICOPA,370,PHOENIX,5,7,2012,19,16,0,,.,14.0,Urban-Minor Arterial,,.,NORTHERN AVE,39TH AVE,33.55308056,-112.14291111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
197,2012040415,40415,1,1,0,1,7,GILA,0,NONE LISTED,29,7,2012,22,7,0,,.,4.0,Rural-Major Collector,,.,SR-87,,34.34819167,-111.425675,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
198,2012040417,40417,2,2,0,2,13,MARICOPA,486,SURPRISE,3,7,2012,23,33,0,,.,15.0,Urban-Collector,,.,BELL RD,EASTHAM PKWY,33.63889722,-112.42237222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,3,3,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,1,Weekday,1,Large Truck Involved Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
199,2012040418,40418,1,1,0,2,5,COCONINO,0,NONE LISTED,13,7,2012,9,23,0,,.,6.0,Rural-Local Road or Street,,.,COPPERMINE RD,,36.83346944,-111.44165833,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
200,2012040419,40419,1,1,0,1,1,APACHE,0,NONE LISTED,29,6,2012,99,99,0,,.,9.0,Rural-Unknown Rural,,.,UNKNOWN RD,,99.9999,999.9999,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,6,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,3,Unknown,7,Unknown,3,Unknown,3,Unknown,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
201,2012040421,40421,2,2,0,3,27,YUMA,0,NONE LISTED,2,7,2012,1,24,0,,.,15.0,Urban-Collector,,.,COUNTY 14TH ST,AVENUE 4E,32.62620833,-114.56363056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
202,2012040422,40422,1,1,0,8,7,GILA,0,NONE LISTED,15,7,2012,0,36,0,,.,6.0,Rural-Local Road or Street,,.,DOLL BABY RD,,34.21662222,-111.46553056,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,6,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,2,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
203,2012040423,40423,2,2,0,3,13,MARICOPA,370,PHOENIX,15,7,2012,3,14,0,,.,14.0,Urban-Minor Arterial,,.,BROADWAY RD,35TH AVE,33.40666667,-112.13368056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
204,2012040424,40424,1,1,0,1,13,MARICOPA,370,PHOENIX,26,7,2012,4,21,0,,.,15.0,Urban-Collector,,.,ENCANTO BLVD,31ST AVE,33.47310278,-112.12578056,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,2,2,0,4,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
205,2012040428,40428,1,1,0,1,5,COCONINO,0,NONE LISTED,6,8,2012,15,30,0,,.,4.0,Rural-Major Collector,,.,US-89A,,36.99820556,-112.53008611,0,No Special Jurisdiction,32,Culvert,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
206,2012040430,40430,1,1,0,1,7,GILA,0,NONE LISTED,8,8,2012,10,46,0,,.,3.0,Rural-Minor Arterial,,.,US-60,,33.80392222,-110.48245278,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,6,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
207,2012040438,40438,3,3,0,7,5,COCONINO,0,NONE LISTED,17,8,2012,14,52,0,,.,4.0,Rural-Major Collector,,.,SR-98,,36.59364167,-111.16138056,3,Indian Reservation,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,1,1,0,1,1,Daylight,10,Cloudy,No,0,0,0,None,None,None,3,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,1,Large Truck Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
208,2012040439,40439,1,1,0,3,5,COCONINO,336,PAGE,18,8,2012,1,53,0,,.,6.0,Rural-Local Road or Street,,.,LAKE SHORE DR,,36.96084444,-111.49345556,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
209,2012040441,40441,2,2,0,3,13,MARICOPA,290,MESA,19,8,2012,19,37,0,,.,14.0,Urban-Minor Arterial,,.,UNIVERSITY DR,,33.42274167,-111.75976389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,8,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
